time,aqi,pm25,pm10,o3,no2,so2,co,no,nh3,hour,day,month,aqi_lag1,aqi_change_rate
2025-07-09 22:00:00,4.0,31.08,132.14,46.62,0.11,0.55,75.87,0.0,0.0,22,9,7,4.0,0.0
2025-07-09 23:00:00,4.0,30.42,131.53,46.98,0.11,0.55,75.82,0.0,0.0,23,9,7,4.0,0.0
2025-07-10 00:00:00,4.0,29.47,130.51,47.5,0.1,0.55,75.94,0.0,0.0,0,10,7,4.0,0.0
2025-07-10 01:00:00,4.0,28.45,129.0,47.86,0.1,0.54,75.97,0.0,0.0,1,10,7,4.0,0.0
2025-07-10 02:00:00,4.0,27.5,126.13,47.96,0.11,0.54,75.7,0.0,0.0,2,10,7,4.0,0.0
2025-07-10 03:00:00,4.0,26.56,121.98,47.64,0.1,0.54,75.46,0.01,0.0,3,10,7,4.0,0.0
2025-07-10 04:00:00,4.0,25.65,117.79,47.13,0.09,0.54,74.82,0.01,0.0,4,10,7,4.0,0.0
2025-07-10 05:00:00,4.0,24.99,115.18,46.68,0.08,0.53,74.42,0.01,0.0,5,10,7,4.0,0.0
2025-07-10 06:00:00,4.0,24.55,114.37,46.34,0.07,0.52,74.19,0.01,0.0,6,10,7,4.0,0.0
2025-07-10 07:00:00,4.0,24.27,114.96,45.99,0.06,0.51,74.04,0.01,0.0,7,10,7,4.0,0.0
2025-07-10 08:00:00,4.0,24.16,116.72,45.67,0.06,0.5,74.2,0.01,0.0,8,10,7,4.0,0.0
2025-07-10 09:00:00,4.0,24.24,119.11,45.32,0.05,0.48,74.45,0.01,0.0,9,10,7,4.0,0.0
2025-07-10 10:00:00,4.0,24.57,122.17,45.16,0.05,0.48,74.93,0.01,0.0,10,10,7,4.0,0.0
2025-07-10 11:00:00,4.0,24.77,123.58,44.69,0.06,0.48,74.89,0.01,0.0,11,10,7,4.0,0.0
2025-07-10 12:00:00,4.0,24.78,122.95,44.01,0.07,0.49,74.81,0.01,0.0,12,10,7,4.0,0.0
2025-07-10 13:00:00,4.0,24.68,121.17,43.47,0.08,0.5,74.76,0.0,0.0,13,10,7,4.0,0.0
2025-07-10 14:00:00,4.0,24.4,118.46,43.17,0.09,0.5,74.77,0.0,0.0,14,10,7,4.0,0.0
2025-07-10 15:00:00,4.0,24.05,115.37,43.2,0.1,0.49,75.06,0.0,0.0,15,10,7,4.0,0.0
2025-07-10 16:00:00,4.0,23.62,112.04,43.41,0.09,0.48,75.31,0.0,0.0,16,10,7,4.0,0.0
2025-07-10 17:00:00,4.0,23.37,109.2,43.78,0.09,0.48,75.69,0.0,0.0,17,10,7,4.0,0.0
2025-07-10 18:00:00,4.0,23.28,107.1,44.08,0.09,0.48,76.22,0.0,0.0,18,10,7,4.0,0.0
2025-07-10 19:00:00,4.0,23.23,105.57,44.42,0.09,0.48,76.76,0.0,0.0,19,10,7,4.0,0.0
2025-07-10 20:00:00,4.0,23.33,105.61,44.92,0.09,0.47,77.19,0.0,0.0,20,10,7,4.0,0.0
2025-07-10 21:00:00,4.0,23.69,107.51,45.22,0.09,0.47,77.53,0.0,0.0,21,10,7,4.0,0.0
2025-07-10 22:00:00,4.0,24.12,110.33,45.2,0.09,0.47,77.65,0.0,0.0,22,10,7,4.0,0.0
2025-07-10 23:00:00,4.0,24.22,111.49,44.89,0.09,0.47,77.35,0.0,0.0,23,10,7,4.0,0.0
2025-07-11 00:00:00,4.0,23.67,109.51,44.39,0.09,0.47,76.94,0.0,0.0,0,11,7,4.0,0.0
2025-07-11 01:00:00,4.0,24.32,111.59,44.58,0.09,0.45,77.44,0.0,0.0,1,11,7,4.0,0.0
2025-07-11 02:00:00,4.0,23.68,108.14,44.1,0.1,0.44,77.0,0.0,0.0,2,11,7,4.0,0.0
2025-07-11 03:00:00,4.0,22.88,103.9,43.76,0.11,0.43,76.7,0.0,0.0,3,11,7,4.0,0.0
2025-07-11 04:00:00,3.0,21.91,99.27,43.55,0.09,0.4,76.21,0.01,0.0,4,11,7,4.0,-1.0
2025-07-11 05:00:00,3.0,20.78,94.27,43.45,0.08,0.38,75.81,0.01,0.0,5,11,7,3.0,0.0
2025-07-11 06:00:00,3.0,19.6,89.17,43.2,0.07,0.37,75.49,0.01,0.0,6,11,7,3.0,0.0
2025-07-11 07:00:00,3.0,18.32,83.52,42.71,0.06,0.35,75.07,0.01,0.0,7,11,7,3.0,0.0
2025-07-11 08:00:00,3.0,17.18,77.88,42.07,0.05,0.33,74.68,0.01,0.0,8,11,7,3.0,0.0
2025-07-11 09:00:00,3.0,16.15,72.5,41.57,0.05,0.32,74.43,0.01,0.0,9,11,7,3.0,0.0
2025-07-11 10:00:00,3.0,15.39,68.23,41.34,0.05,0.31,74.41,0.01,0.0,10,11,7,3.0,0.0
2025-07-11 11:00:00,3.0,14.94,65.58,41.24,0.05,0.3,74.26,0.01,0.0,11,11,7,3.0,0.0
2025-07-11 12:00:00,3.0,14.77,64.7,41.29,0.06,0.31,74.09,0.01,0.0,12,11,7,3.0,0.0
2025-07-11 13:00:00,3.0,14.79,65.27,41.62,0.07,0.32,74.23,0.0,0.0,13,11,7,3.0,0.0
2025-07-11 14:00:00,3.0,14.91,66.61,41.9,0.08,0.32,74.28,0.0,0.0,14,11,7,3.0,0.0
2025-07-11 15:00:00,3.0,15.22,68.43,42.03,0.08,0.32,74.44,0.0,0.0,15,11,7,3.0,0.0
2025-07-11 16:00:00,3.0,15.55,69.72,41.99,0.08,0.32,74.29,0.0,0.0,16,11,7,3.0,0.0
2025-07-11 17:00:00,3.0,15.76,70.04,42.01,0.08,0.32,74.51,0.0,0.0,17,11,7,3.0,0.0
2025-07-11 18:00:00,3.0,15.83,69.55,42.01,0.08,0.32,74.87,0.0,0.0,18,11,7,3.0,0.0
2025-07-11 19:00:00,3.0,15.65,68.12,42.07,0.08,0.31,75.01,0.0,0.0,19,11,7,3.0,0.0
2025-07-11 20:00:00,3.0,15.41,66.53,42.35,0.08,0.31,75.24,0.0,0.0,20,11,7,3.0,0.0
2025-07-11 21:00:00,3.0,15.26,65.58,42.84,0.08,0.31,75.7,0.0,0.0,21,11,7,3.0,0.0
2025-07-11 22:00:00,3.0,15.12,62.67,43.43,0.08,0.3,76.06,0.0,0.0,22,11,7,3.0,0.0
2025-07-11 23:00:00,3.0,15.24,60.78,44.04,0.08,0.29,76.47,0.0,0.0,23,11,7,3.0,0.0
2025-07-12 00:00:00,3.0,15.6,61.21,44.32,0.08,0.29,76.58,0.0,0.0,0,12,7,3.0,0.0
2025-07-12 01:00:00,3.0,16.04,63.02,44.21,0.08,0.29,76.5,0.0,0.0,1,12,7,3.0,0.0
2025-07-12 02:00:00,3.0,16.52,65.18,43.99,0.09,0.29,76.29,0.0,0.0,2,12,7,3.0,0.0
2025-07-12 03:00:00,3.0,17.0,66.74,43.4,0.1,0.29,76.0,0.0,0.0,3,12,7,3.0,0.0
2025-07-12 04:00:00,3.0,17.41,68.45,42.67,0.09,0.29,75.46,0.01,0.0,4,12,7,3.0,0.0
2025-07-12 05:00:00,3.0,17.94,71.52,41.79,0.08,0.3,74.82,0.01,0.0,5,12,7,3.0,0.0
2025-07-12 06:00:00,3.0,18.53,74.52,40.65,0.07,0.3,74.02,0.01,0.0,6,12,7,3.0,0.0
2025-07-12 07:00:00,3.0,19.04,77.71,39.61,0.06,0.32,73.44,0.01,0.0,7,12,7,3.0,0.0
2025-07-12 08:00:00,3.0,19.25,79.98,38.64,0.06,0.32,72.97,0.01,0.0,8,12,7,3.0,0.0
2025-07-12 09:00:00,3.0,19.12,79.95,38.03,0.06,0.32,72.71,0.01,0.0,9,12,7,3.0,0.0
2025-07-12 10:00:00,3.0,18.69,78.13,37.8,0.05,0.32,72.96,0.01,0.0,10,12,7,3.0,0.0
2025-07-12 11:00:00,3.0,17.95,74.59,37.94,0.06,0.31,73.21,0.01,0.0,11,12,7,3.0,0.0
2025-07-12 12:00:00,3.0,17.1,70.63,38.34,0.06,0.3,73.48,0.01,0.0,12,12,7,3.0,0.0
2025-07-12 13:00:00,3.0,16.33,67.06,38.87,0.07,0.3,74.23,0.0,0.0,13,12,7,3.0,0.0
2025-07-12 14:00:00,3.0,15.6,63.72,39.53,0.08,0.29,74.9,0.0,0.0,14,12,7,3.0,0.0
2025-07-12 15:00:00,3.0,14.91,60.53,40.39,0.08,0.28,75.8,0.0,0.0,15,12,7,3.0,0.0
2025-07-12 16:00:00,3.0,14.21,57.22,41.54,0.08,0.27,76.72,0.0,0.0,16,12,7,3.0,0.0
2025-07-12 17:00:00,3.0,13.72,54.89,42.5,0.07,0.27,77.77,0.0,0.0,17,12,7,3.0,0.0
2025-07-12 18:00:00,3.0,13.7,54.57,42.91,0.07,0.27,78.33,0.0,0.0,18,12,7,3.0,0.0
2025-07-12 19:00:00,3.0,13.99,55.71,42.81,0.07,0.28,78.57,0.0,0.0,19,12,7,3.0,0.0
2025-07-12 20:00:00,3.0,14.45,57.7,42.75,0.07,0.28,78.86,0.0,0.0,20,12,7,3.0,0.0
2025-07-12 21:00:00,3.0,14.89,59.76,42.86,0.07,0.29,79.47,0.0,0.0,21,12,7,3.0,0.0
2025-07-12 22:00:00,3.0,15.17,60.5,43.3,0.07,0.28,80.37,0.0,0.0,22,12,7,3.0,0.0
2025-07-12 23:00:00,3.0,15.21,60.2,43.91,0.07,0.28,81.46,0.0,0.0,23,12,7,3.0,0.0
2025-07-13 00:00:00,3.0,15.32,61.37,44.41,0.07,0.27,82.42,0.0,0.0,0,13,7,3.0,0.0
2025-07-13 01:00:00,3.0,15.58,63.84,44.75,0.07,0.27,83.05,0.0,0.0,1,13,7,3.0,0.0
2025-07-13 02:00:00,3.0,15.92,65.81,44.91,0.08,0.27,83.52,0.0,0.0,2,13,7,3.0,0.0
2025-07-13 03:00:00,3.0,16.08,65.88,45.23,0.08,0.26,83.95,0.0,0.0,3,13,7,3.0,0.0
2025-07-13 04:00:00,3.0,15.95,63.81,45.68,0.07,0.25,84.59,0.01,0.0,4,13,7,3.0,0.0
2025-07-13 05:00:00,3.0,16.2,63.13,45.65,0.06,0.25,84.79,0.01,0.0,5,13,7,3.0,0.0
2025-07-13 06:00:00,3.0,16.77,63.46,45.1,0.05,0.25,84.64,0.01,0.0,6,13,7,3.0,0.0
2025-07-13 07:00:00,3.0,17.64,65.7,44.09,0.05,0.25,84.16,0.01,0.0,7,13,7,3.0,0.0
2025-07-13 08:00:00,3.0,18.73,69.92,42.84,0.05,0.25,83.06,0.01,0.0,8,13,7,3.0,0.0
2025-07-13 09:00:00,3.0,19.82,75.29,41.56,0.05,0.26,81.84,0.01,0.0,9,13,7,3.0,0.0
2025-07-13 10:00:00,3.0,20.73,80.69,40.7,0.05,0.26,80.9,0.01,0.0,10,13,7,3.0,0.0
2025-07-13 11:00:00,3.0,21.17,84.59,40.22,0.05,0.27,80.17,0.01,0.0,11,13,7,3.0,0.0
2025-07-13 12:00:00,3.0,21.12,86.22,40.17,0.06,0.27,79.87,0.01,0.0,12,13,7,3.0,0.0
2025-07-13 13:00:00,3.0,20.7,86.02,40.64,0.07,0.28,79.99,0.0,0.0,13,13,7,3.0,0.0
2025-07-13 14:00:00,3.0,20.25,85.34,41.08,0.08,0.3,80.02,0.0,0.0,14,13,7,3.0,0.0
2025-07-13 15:00:00,3.0,19.81,83.43,41.49,0.08,0.31,80.27,0.0,0.0,15,13,7,3.0,0.0
2025-07-13 16:00:00,3.0,19.47,82.35,41.69,0.08,0.32,80.07,0.0,0.0,16,13,7,3.0,0.0
2025-07-13 17:00:00,3.0,19.39,83.13,41.93,0.08,0.34,79.67,0.0,0.0,17,13,7,3.0,0.0
2025-07-13 18:00:00,3.0,19.5,84.45,42.33,0.08,0.35,79.26,0.0,0.0,18,13,7,3.0,0.0
2025-07-13 19:00:00,3.0,19.43,83.49,43.07,0.08,0.36,79.21,0.0,0.0,19,13,7,3.0,0.0
2025-07-13 20:00:00,3.0,19.33,82.52,44.23,0.08,0.36,79.79,0.0,0.0,20,13,7,3.0,0.0
2025-07-13 21:00:00,3.0,19.37,83.0,45.39,0.07,0.36,80.51,0.0,0.0,21,13,7,3.0,0.0
2025-07-13 22:00:00,3.0,19.69,84.08,46.54,0.07,0.36,81.34,0.0,0.0,22,13,7,3.0,0.0
2025-07-13 23:00:00,3.0,20.52,86.53,47.39,0.07,0.36,81.86,0.0,0.0,23,13,7,3.0,0.0
2025-07-14 00:00:00,3.0,21.5,89.67,47.94,0.07,0.37,81.99,0.0,0.0,0,14,7,3.0,0.0
2025-07-14 01:00:00,3.0,22.46,91.04,48.21,0.07,0.37,82.07,0.0,0.0,1,14,7,3.0,0.0
2025-07-14 02:00:00,3.0,23.35,92.52,48.08,0.08,0.36,81.92,0.0,0.0,2,14,7,3.0,0.0
2025-07-14 03:00:00,3.0,24.26,94.91,47.81,0.08,0.36,81.56,0.0,0.0,3,14,7,3.0,0.0
2025-07-14 04:00:00,3.0,25.24,99.42,47.59,0.08,0.36,81.28,0.01,0.0,4,14,7,3.0,0.0
2025-07-14 05:00:00,4.0,26.35,104.97,47.23,0.07,0.37,81.06,0.01,0.0,5,14,7,3.0,1.0
2025-07-14 06:00:00,4.0,27.38,109.34,46.67,0.06,0.37,80.63,0.01,0.0,6,14,7,4.0,0.0
2025-07-14 07:00:00,4.0,28.18,113.34,45.81,0.05,0.36,80.19,0.01,0.0,7,14,7,4.0,0.0
2025-07-14 08:00:00,4.0,28.59,116.55,44.88,0.05,0.36,79.57,0.01,0.0,8,14,7,4.0,0.0
2025-07-14 09:00:00,4.0,28.75,118.91,43.68,0.05,0.37,78.78,0.01,0.0,9,14,7,4.0,0.0
2025-07-14 10:00:00,4.0,28.67,120.09,42.49,0.05,0.38,77.71,0.01,0.0,10,14,7,4.0,0.0
2025-07-14 11:00:00,4.0,28.11,119.89,41.6,0.05,0.4,76.71,0.01,0.0,11,14,7,4.0,0.0
2025-07-14 12:00:00,4.0,27.12,117.97,41.24,0.06,0.43,76.05,0.01,0.0,12,14,7,4.0,0.0
2025-07-14 13:00:00,4.0,26.04,115.4,41.03,0.07,0.45,75.47,0.01,0.0,13,14,7,4.0,0.0
2025-07-14 14:00:00,4.0,25.06,113.55,40.66,0.09,0.49,74.56,0.0,0.0,14,14,7,4.0,0.0
